No LEAGUE,YEAR,No WEEK,No TEAM1,No TEAM2,GOALTEAM1,GOALTEAM2,CODEWID
9,2001,16,145,195,1,0,W1
9,2001,16,137,146,0,4,W2
9,2001,16,139,134,2,0,W1
9,2001,16,147,132,0,1,W2
9,2001,16,129,143,3,1,W1
9,2001,15,143,195,3,2,W1
8,2001,14,116,113,2,0,W1
8,2001,14,115,111,3,2,W1
8,2001,14,128,118,2,2,D
1,2001,17,5,8,1,0,W1
1,2001,17,14,2,0,2,W2
1,2001,17,17,13,1,2,W2
9,2001,16,141,131,0,0,D
9,2001,16,142,138,3,2,W1
9,2001,16,194,135,1,2,W2
9,2001,16,144,148,0,1,W2
11,2001,16,177,184,1,0,W1
11,2001,16,174,171,1,0,W1
11,2001,16,175,176,1,1,D
11,2001,16,197,199,0,2,W2
11,2001,16,183,187,2,2,D
11,2001,16,179,185,0,0,D
11,2001,16,170,186,0,0,D
11,2001,16,189,178,1,1,D
11,2001,16,172,181,0,2,W2
11,2001,16,173,198,3,3,D
10,2001,14,155,161,1,2,W2
10,2001,14,157,191,2,0,W1
10,2001,14,163,150,2,1,W1
10,2001,14,164,160,1,3,W2
10,2001,14,190,158,2,1,W1
10,2001,14,166,156,3,0,W1
10,2001,14,153,152,1,1,D
10,2001,14,193,165,1,2,W2
10,2001,14,192,162,2,0,W1
8,2001,14,167,169,1,0,W1
8,2001,14,121,123,3,2,W1
8,2001,14,125,119,7,0,W1
8,2001,14,127,168,4,0,W1
8,2001,14,112,124,0,1,W2
8,2001,14,120,114,2,1,W1
8,2001,13,169,115,0,0,D
9,2001,17,135,137,2,2,D
9,2001,17,143,196,4,0,W1
9,2001,17,132,142,1,1,D
9,2001,17,136,145,1,0,W1
9,2001,17,146,141,2,0,W1
9,2001,17,195,129,0,0,D
9,2001,17,134,147,0,1,W2
9,2001,17,148,194,2,1,W1
11,2001,17,185,177,1,1,D
11,2001,17,181,170,3,1,W1
11,2001,17,178,171,2,3,W2
10,2001,15,158,193,1,1,D
10,2001,15,191,163,2,1,W1
10,2001,15,162,157,2,1,W1
10,2001,15,150,166,3,1,W1
10,2001,15,156,164,1,0,W1
10,2001,15,165,155,4,1,W1
10,2001,15,152,192,2,0,W1
10,2001,15,160,190,1,2,W2
8,2001,15,123,128,1,0,W1
8,2001,15,168,112,0,2,W2
8,2001,15,118,116,2,1,W1
8,2001,15,111,167,0,1,W2
8,2001,15,169,120,1,3,W2
8,2001,15,113,115,0,0,D
8,2001,15,125,121,2,1,W1
8,2001,15,119,124,2,1,W1
8,2001,15,114,127,2,2,D
9,2001,17,131,139,4,0,W1
11,2001,17,198,179,1,1,D
11,2001,17,186,175,1,0,W1
11,2001,17,187,197,2,0,W1
11,2001,17,189,183,0,1,W2
11,2001,17,184,172,0,0,D
11,2001,17,176,174,1,1,D
11,2001,17,199,173,0,1,W2
10,2001,15,161,153,1,0,W1
1,2001,18,41,5,2,1,W1
1,2001,18,2,3,0,0,D
1,2001,18,65,17,2,4,W2
1,2001,18,27,13,1,1,D
1,2001,18,36,48,3,0,W1
1,2001,18,8,1,0,0,D
1,2001,18,10,6,3,0,W1
4,2001,20,25,11,2,1,W1
4,2001,20,49,34,1,1,D
4,2001,20,33,26,2,2,D
4,2001,20,16,31,2,0,W1
4,2001,20,100,15,2,0,W1
4,2001,20,18,40,2,0,W1
4,2001,20,29,59,2,0,W1
4,2001,20,30,22,0,0,D
4,2001,20,58,52,0,1,W2
9,2001,17,138,144,2,1,W1
1,2001,19,7,27,3,1,W1
1,2001,19,6,95,1,0,W1
1,2001,19,48,41,1,2,W2
1,2001,19,13,2,0,2,W2
1,2001,19,1,10,1,2,W2
4,2001,21,29,12,3,0,W1
4,2001,21,40,25,0,3,W2
4,2001,21,31,26,1,1,D
4,2001,21,59,49,4,0,W1
4,2001,21,15,58,1,1,D
4,2001,21,22,18,2,0,W1
9,2001,18,137,132,1,1,D
9,2001,18,141,136,1,0,W1
9,2001,18,143,144,1,2,W2
9,2001,18,145,138,3,1,W1
9,2001,18,135,148,3,4,W2
9,2001,18,147,146,6,1,W1
9,2001,18,129,194,0,2,W2
11,2001,18,171,176,2,1,W1
11,2001,18,173,187,0,1,W2
11,2001,18,172,185,1,3,W2
11,2001,18,170,184,6,0,W1
11,2001,18,174,186,2,0,W1
11,2001,18,178,183,2,0,W1
8,2001,16,128,125,0,1,W2
8,2001,16,167,113,2,1,W1
8,2001,16,119,121,3,0,W1
8,2001,16,124,168,1,1,D
8,2001,16,120,111,0,0,D
8,2001,16,115,118,2,3,W2
8,2001,16,127,169,1,0,W1
8,2001,10,123,113,0,1,W2
8,2001,16,116,123,2,0,W1
9,2001,19,142,131,2,1,W1
9,2001,19,195,135,0,3,W2
9,2001,19,138,139,1,2,W2
9,2001,19,146,143,1,0,W1
9,2001,19,132,145,4,0,W1
9,2001,19,144,137,2,0,W1
9,2001,19,196,129,0,0,D
9,2001,19,136,147,0,2,W2
9,2001,19,194,141,0,3,W2
9,2001,19,148,134,3,0,W1
9,2001,18,139,142,1,2,W2
9,2001,18,131,195,5,1,W1
9,2001,21,139,195,1,1,D
9,2001,21,131,146,2,4,W2
9,2001,21,135,132,3,0,W1
9,2001,21,134,136,1,0,W1
9,2001,21,141,138,1,1,D
9,2001,21,143,194,1,0,W1
9,2001,21,129,144,3,2,W1
1,2001,20,2,7,1,2,W2
1,2001,20,36,6,0,2,W2
1,2001,20,48,5,2,4,W2
1,2001,20,65,13,1,1,D
1,2001,20,8,27,2,1,W1
4,2001,22,33,31,1,1,D
4,2001,22,25,22,0,1,W2
4,2001,22,18,15,2,1,W1
4,2001,22,58,68,1,0,W1
9,2001,21,147,148,3,1,W1
9,2001,21,145,196,0,1,W2
11,2001,19,187,179,2,2,D
11,2001,19,185,170,0,0,D
11,2001,19,181,174,3,1,W1
11,2001,19,189,173,0,2,W2
10,2001,16,190,161,0,3,W2
10,2001,16,166,162,2,2,D
10,2001,16,157,165,2,0,W1
10,2001,16,164,152,0,4,W2
10,2001,16,192,160,2,3,W2
10,2001,16,155,156,2,0,W1
10,2001,16,153,150,2,1,W1
10,2001,16,163,158,0,1,W2
10,2001,16,193,191,1,2,W2
11,2001,19,183,197,2,0,W1
11,2001,19,176,178,2,0,W1
11,2001,19,184,175,2,1,W1
11,2001,19,198,172,1,2,W2
11,2001,19,186,171,1,3,W2
11,2001,19,199,177,0,2,W2
10,2001,17,158,153,0,1,W2
10,2001,17,165,190,1,2,W2
10,2001,17,152,163,3,0,W1
10,2001,17,160,166,0,0,D
10,2001,17,156,157,1,3,W2
10,2001,17,150,192,1,0,W1
10,2001,17,162,164,2,1,W1
10,2001,17,161,193,1,0,W1
10,2001,17,191,155,3,4,W2
8,2001,17,123,115,0,3,W2
8,2001,17,114,124,1,1,D
8,2001,17,111,127,1,2,W2
8,2001,17,125,116,2,1,W1
8,2001,17,113,120,1,0,W1
8,2001,17,118,167,1,1,D
8,2001,17,121,128,3,1,W1
8,2001,17,168,119,0,0,D
1,2001,21,17,10,0,1,W2
1,2001,21,27,2,1,2,W2
1,2001,21,13,9,0,1,W2
1,2001,21,1,36,2,2,D
1,2001,21,6,48,2,0,W1
1,2001,21,7,65,1,0,W1
4,2001,23,31,25,3,0,W1
4,2001,23,40,26,3,0,W1
4,2001,23,15,30,2,2,D
4,2001,23,68,49,1,1,D
4,2001,23,22,33,0,0,D
4,2001,23,59,16,1,0,W1
4,2001,23,29,58,2,1,W1
9,2001,22,194,129,4,1,W1
9,2001,22,148,135,3,1,W1
9,2001,22,138,145,2,1,W1
9,2001,22,144,143,2,1,W1
9,2001,22,196,134,2,1,W1
9,2001,22,132,137,1,0,W1
9,2001,22,136,141,1,0,W1
9,2001,22,195,131,2,2,D
11,2001,20,189,179,1,1,D
11,2001,20,198,170,2,1,W1
8,2001,18,128,119,2,1,W1
8,2001,18,114,168,3,2,W1
8,2001,18,113,127,2,2,D
8,2001,18,121,116,2,1,W1
8,2001,17,169,112,1,1,D
4,2001,23,52,11,1,2,W2
9,2001,22,146,147,1,3,W2
9,2001,22,142,139,1,1,D
9,2001,20,196,147,2,3,W2
9,2001,20,195,137,2,2,D
9,2001,20,132,139,1,1,D
9,2001,20,142,134,2,1,W1
9,2001,20,138,143,1,1,D
9,2001,20,144,141,5,0,W1
9,2001,20,148,131,1,2,W2
9,2001,20,146,135,0,1,W2
9,2001,20,136,129,0,3,W2
9,2001,20,194,145,0,1,W2
11,2001,20,197,178,0,0,D
11,2001,20,185,175,3,1,W1
11,2001,20,184,174,3,0,W1
11,2001,20,183,173,3,1,W1
11,2001,20,186,176,1,1,D
11,2001,20,181,171,1,0,W1
11,2001,20,187,177,1,1,D
11,2001,20,199,172,1,0,W1
10,2001,18,190,156,2,2,D
10,2001,18,165,162,2,2,D
10,2001,18,191,152,1,2,W2
10,2001,18,192,166,1,0,W1
10,2001,18,157,160,0,2,W2
10,2001,18,153,164,0,0,D
10,2001,18,161,150,3,2,W1
10,2001,18,193,163,3,1,W1
10,2001,18,155,158,1,1,D
8,2001,18,125,115,3,1,W1
8,2001,18,169,124,0,1,W2
8,2001,18,123,167,3,1,W1
1,2001,19,5,36,0,0,D
1,2001,19,17,8,2,2,D
1,2001,19,3,65,2,2,D
1,2001,18,95,14,2,0,W1
1,2001,18,9,7,1,1,D
4,2001,21,68,100,2,0,W1
9,2001,23,147,194,2,1,W1
9,2001,23,137,148,0,0,D
9,2001,23,145,144,1,3,W2
9,2001,23,139,146,1,1,D
9,2001,23,134,195,1,1,D
9,2001,23,141,196,1,1,D
11,2001,21,176,181,1,1,D
11,2001,21,170,199,1,2,W2
10,2001,19,164,193,1,2,W2
8,2001,19,116,128,3,1,W1
8,2001,18,111,112,0,3,W2
8,2001,18,118,120,1,2,W2
8,2001,16,112,114,1,0,W1
1,2001,22,8,13,0,1,W2
1,2001,22,9,3,0,0,D
1,2001,22,48,17,0,0,D
1,2001,22,5,1,4,0,W1
1,2001,22,65,27,2,0,W1
1,2001,22,95,7,3,0,W1
1,2001,22,41,6,0,0,D
1,2001,22,36,14,1,2,W2
4,2001,24,49,15,3,2,W1
4,2001,24,33,40,0,0,D
4,2001,24,26,22,0,1,W2
4,2001,24,11,31,1,0,W1
4,2001,24,30,68,0,0,D
4,2001,24,18,29,2,2,D
4,2001,24,100,59,1,0,W1
4,2001,24,16,52,3,1,W1
4,2001,24,58,12,1,0,W1
4,2001,24,25,34,1,0,W1
9,2001,23,135,142,1,1,D
9,2001,23,131,132,5,1,W1
9,2001,23,129,138,1,2,W2
11,2001,21,178,186,1,1,D
11,2001,21,175,198,3,0,W1
11,2001,21,179,183,2,1,W1
11,2001,21,173,197,4,2,W1
11,2001,21,174,185,1,0,W1
11,2001,21,172,187,1,1,D
11,2001,21,177,189,2,2,D
11,2001,21,171,184,1,2,W2
10,2001,19,152,165,3,0,W1
10,2001,19,162,190,3,1,W1
10,2001,19,156,153,1,1,D
10,2001,19,166,157,5,0,W1
10,2001,19,160,155,2,0,W1
10,2001,19,163,161,1,1,D
10,2001,19,158,192,0,0,D
10,2001,19,150,191,1,0,W1
8,2001,19,119,114,1,4,W2
8,2001,19,127,118,2,0,W1
8,2001,19,124,111,3,1,W1
8,2001,19,167,125,1,1,D
8,2001,19,120,123,2,2,D
8,2001,19,112,113,2,0,W1
8,2001,19,168,169,2,1,W1
8,2001,19,115,121,1,0,W1
1,2001,22,10,2,1,1,D
1,2001,20,95,1,1,0,W1
11,2001,22,185,171,0,1,W2
11,2001,22,187,170,3,1,W1
10,2001,20,155,162,2,1,W1
8,2001,20,116,119,3,0,W1
8,2001,20,113,124,2,1,W1
11,2001,22,197,179,3,2,W1
11,2001,22,198,174,1,1,D
11,2001,22,173,178,3,0,W1
11,2001,22,181,186,1,1,D
11,2001,22,199,175,0,4,W2
11,2001,22,183,177,0,1,W2
11,2001,22,189,172,2,1,W1
11,2001,22,184,176,0,0,D
10,2001,20,190,152,1,3,W2
10,2001,20,165,156,2,0,W1
10,2001,20,191,160,1,1,D
10,2001,20,161,192,2,0,W1
10,2001,20,193,166,1,0,W1
10,2001,20,153,163,2,3,W2
10,2001,20,157,150,3,1,W1
10,2001,20,158,164,1,3,W2
8,2001,20,123,127,1,3,W2
8,2001,20,125,120,2,1,W1
8,2001,20,169,114,1,1,D
8,2001,20,121,167,1,3,W2
8,2001,20,128,115,2,2,D
8,2001,20,118,112,0,2,W2
8,2001,20,111,168,4,0,W1
1,2001,23,6,5,3,0,W1
1,2001,23,7,8,3,1,W1
1,2001,23,27,9,2,0,W1
1,2001,23,1,41,2,1,W1
1,2001,23,3,36,1,0,W1
1,2001,23,14,48,2,4,W2
1,2001,23,13,10,0,2,W2
1,2001,23,2,65,5,0,W1
4,2001,25,22,16,1,1,D
4,2001,25,100,58,1,1,D
4,2001,25,12,49,2,1,W1
4,2001,25,68,18,2,1,W1
4,2001,25,29,30,2,3,W2
4,2001,25,52,25,1,0,W1
4,2001,25,59,31,2,1,W1
4,2001,25,34,33,1,1,D
4,2001,25,15,26,1,2,W2
9,2001,24,129,145,1,0,W1
9,2001,24,141,134,0,1,W2
9,2001,24,195,147,0,4,W2
9,2001,24,143,148,1,3,W2
9,2001,24,194,142,2,3,W2
9,2001,24,146,132,2,0,W1
9,2001,24,131,135,2,0,W1
9,2001,24,139,137,1,0,W1
9,2001,24,138,136,0,0,D
9,2001,24,144,196,1,0,W1
8,2001,21,112,123,2,0,W1
1,2001,24,9,2,0,0,D
1,2001,24,48,3,0,0,D
1,2001,24,8,65,2,1,W1
1,2001,24,95,27,1,1,D
1,2001,24,41,13,2,1,W1
1,2001,24,36,17,1,0,W1
1,2001,24,10,7,1,0,W1
1,2001,24,5,14,4,1,W1
4,2001,26,30,12,1,1,D
4,2001,26,58,59,2,0,W1
4,2001,26,18,100,0,2,W2
4,2001,26,33,52,2,0,W1
4,2001,26,16,68,3,1,W1
4,2001,26,49,29,0,4,W2
4,2001,26,26,34,1,0,W1
4,2001,26,31,40,0,0,D
11,2001,23,175,187,0,1,W2
11,2001,23,170,189,2,1,W1
11,2001,23,179,173,2,1,W1
11,2001,23,172,183,0,6,W2
11,2001,23,174,199,0,1,W2
10,2001,21,160,193,0,0,D
8,2001,21,127,125,4,1,W1
8,2001,21,115,116,0,0,D
1,2001,24,6,1,3,1,W1
9,2001,25,147,141,4,1,W1
9,2001,25,132,194,2,0,W1
9,2001,25,148,195,3,2,W1
9,2001,25,145,143,1,0,W1
9,2001,25,136,144,1,2,W2
9,2001,25,142,146,1,1,D
9,2001,25,196,138,0,0,D
9,2001,25,137,131,2,3,W2
9,2001,25,134,129,0,0,D
9,2001,25,135,139,0,4,W2
11,2001,23,178,181,2,0,W1
11,2001,23,186,184,2,0,W1
11,2001,23,177,197,0,0,D
11,2001,23,171,198,2,1,W1
11,2001,23,176,185,1,1,D
10,2001,21,192,190,2,2,D
10,2001,21,150,165,3,2,W1
10,2001,21,152,158,3,0,W1
10,2001,21,166,153,1,1,D
10,2001,21,156,161,2,2,D
10,2001,21,163,157,0,0,D
10,2001,21,162,191,1,1,D
10,2001,21,164,155,1,4,W2
8,2001,21,124,118,0,2,W2
8,2001,21,120,121,2,0,W1
8,2001,21,114,111,4,1,W1
8,2001,21,167,128,2,0,W1
8,2001,21,119,169,0,2,W2
8,2001,21,168,113,0,1,W2
1,2001,25,27,5,2,2,D
1,2001,25,65,9,1,0,W1
1,2001,25,1,48,2,1,W1
1,2001,25,13,95,2,2,D
1,2001,25,7,36,1,1,D
1,2001,25,3,10,1,0,W1
1,2001,25,14,6,2,0,W1
1,2001,25,17,41,1,1,D
1,2001,25,2,8,1,0,W1
4,2001,27,100,30,3,3,D
4,2001,27,34,11,2,1,W1
4,2001,27,12,25,0,0,D
4,2001,27,15,33,1,1,D
4,2001,27,68,40,1,1,D
4,2001,27,22,31,0,0,D
4,2001,27,52,26,1,2,W2
4,2001,27,58,49,1,1,D
4,2001,27,59,18,3,2,W1
4,2001,27,29,16,2,0,W1
11,2001,24,187,174,0,2,W2
11,2001,24,179,178,2,2,D
11,2001,24,183,170,2,0,W1
11,2001,24,197,172,1,1,D
11,2001,24,189,175,2,1,W1
11,2001,24,185,186,0,0,D
11,2001,24,198,176,3,2,W1
11,2001,24,184,181,2,1,W1
11,2001,24,173,177,0,0,D
11,2001,24,199,171,1,2,W2
1,2001,21,5,95,3,1,W1
11,2001,25,171,187,0,0,D
11,2001,25,175,183,0,0,D
10,2001,22,190,163,1,2,W2
8,2001,22,116,167,1,0,W1
8,2001,22,115,119,0,0,D
8,2001,22,123,124,0,2,W2
8,2001,22,125,112,0,1,W2
8,2001,22,118,168,3,2,W1
8,2001,22,111,169,1,0,W1
9,2001,26,148,146,3,1,W1
9,2001,26,134,135,2,2,D
9,2001,26,196,194,2,0,W1
9,2001,26,145,141,0,1,W2
9,2001,26,144,139,0,6,W2
9,2001,26,143,137,2,1,W1
9,2001,26,138,131,1,1,D
9,2001,26,195,132,1,0,W1
9,2001,26,129,147,0,2,W2
9,2001,26,136,142,0,1,W2
11,2001,25,170,197,3,1,W1
11,2001,25,186,198,1,1,D
11,2001,25,178,184,1,0,W1
11,2001,25,177,179,1,0,W1
11,2001,25,181,185,7,0,W1
11,2001,25,174,189,0,0,D
11,2001,25,172,173,1,1,D
11,2001,25,176,199,1,0,W1
10,2001,22,165,164,0,0,D
10,2001,22,161,152,0,0,D
10,2001,22,162,160,2,1,W1
10,2001,22,191,156,2,0,W1
10,2001,22,193,192,1,1,D
10,2001,22,153,157,1,1,D
10,2001,22,155,166,1,0,W1
10,2001,22,158,150,1,1,D
8,2001,22,121,127,1,1,D
8,2001,22,113,114,3,2,W1
8,2001,22,128,120,1,1,D
1,2001,26,6,17,0,1,W2
1,2001,26,8,9,3,1,W1
1,2001,26,48,27,1,1,D
1,2001,26,95,3,1,2,W2
1,2001,26,36,13,3,0,W1
1,2001,26,10,65,1,1,D
1,2001,26,41,7,0,0,D
1,2001,26,1,14,1,0,W1
4,2001,28,11,12,1,0,W1
4,2001,28,18,52,1,0,W1
4,2001,28,33,58,2,2,D
4,2001,28,30,59,1,1,D
4,2001,28,49,100,2,0,W1
4,2001,28,40,22,1,1,D
4,2001,28,26,29,1,2,W2
4,2001,28,25,68,2,1,W1
4,2001,28,31,34,0,0,D
4,2001,28,16,15,2,1,W1
4,2001,29,58,18,1,0,W1
4,2001,29,100,16,2,2,D
4,2001,29,52,31,2,1,W1
4,2001,29,15,11,2,1,W1
4,2001,29,49,30,0,0,D
4,2001,29,29,33,2,2,D
4,2001,29,59,25,1,2,W2
4,2001,29,68,26,0,0,D
4,2001,29,34,40,1,1,D
11,2001,26,198,181,2,1,W1
11,2001,26,183,174,3,2,W1
11,2001,26,189,171,1,1,D
10,2001,23,152,156,2,1,W1
10,2001,23,153,165,0,0,D
10,2001,23,150,160,0,3,W2
10,2001,23,192,191,5,0,W1
10,2001,23,164,161,0,0,D
10,2001,23,163,162,0,1,W2
10,2001,23,157,158,2,1,W1
10,2001,23,155,193,0,1,W2
8,2001,23,112,121,0,0,D
8,2001,23,169,113,1,4,W2
1,2001,26,5,2,3,0,W1
10,2001,23,166,190,1,1,D
11,2001,26,197,175,1,0,W1
11,2001,26,177,178,1,1,D
11,2001,26,179,172,2,0,W1
11,2001,26,173,170,0,1,W2
11,2001,26,185,184,1,1,D
11,2001,26,199,186,0,1,W2
11,2001,26,187,176,0,0,D
8,2001,23,167,115,1,0,W1
8,2001,23,127,128,1,0,W1
8,2001,23,120,116,0,0,D
8,2001,23,119,111,1,1,D
8,2001,23,168,123,1,0,W1
1,2001,27,9,10,1,2,W2
1,2001,27,7,48,3,1,W1
1,2001,27,3,6,2,1,W1
1,2001,27,65,95,1,0,W1
1,2001,27,27,36,2,1,W1
1,2001,27,14,8,1,2,W2
1,2001,27,2,41,3,0,W1
4,2001,29,12,22,1,2,W2
4,2001,30,16,12,0,0,D
4,2001,30,11,68,0,2,W2
4,2001,30,40,52,0,1,W2
4,2001,30,18,49,1,1,D
4,2001,30,33,59,1,1,D
4,2001,30,26,100,3,0,W1
4,2001,30,22,34,0,1,W2
4,2001,30,25,29,3,2,W1
4,2001,30,31,15,2,0,W1
9,2001,27,142,196,4,1,W1
9,2001,27,139,136,1,1,D
9,2001,27,146,195,0,0,D
9,2001,27,137,145,0,3,W2
9,2001,27,132,134,1,0,W1
9,2001,27,147,138,1,0,W1
11,2001,27,181,199,3,1,W1
11,2001,27,171,183,2,0,W1
11,2001,27,174,197,1,0,W1
10,2001,24,161,157,1,0,W1
8,2001,24,128,112,1,2,W2
8,2001,24,116,127,0,1,W2
8,2001,24,113,111,2,3,W2
8,2001,23,124,125,3,0,W1
8,2001,23,114,118,2,1,W1
1,2001,27,13,5,2,1,W1
1,2001,27,17,1,2,0,W1
4,2001,30,30,58,1,2,W2
11,2001,27,178,185,3,1,W1
11,2001,27,170,179,2,2,D
11,2001,27,184,198,2,0,W1
11,2001,27,186,187,4,1,W1
11,2001,27,175,173,0,4,W2
11,2001,27,176,189,2,1,W1
11,2001,27,172,177,3,1,W1
10,2001,24,165,166,0,1,W2
10,2001,24,193,152,2,2,D
10,2001,24,190,164,1,1,D
10,2001,24,160,163,3,2,W1
10,2001,24,156,158,1,2,W2
10,2001,24,192,155,2,3,W2
10,2001,24,191,153,1,4,W2
10,2001,24,162,150,2,1,W1
8,2001,24,121,124,1,1,D
8,2001,24,123,114,1,3,W2
8,2001,24,167,119,1,1,D
8,2001,24,125,168,0,1,W2
9,2001,28,196,139,0,2,W2
9,2001,28,138,132,2,1,W1
9,2001,28,143,141,2,1,W1
9,2001,28,195,194,1,1,D
9,2001,28,134,137,1,0,W1
9,2001,28,144,146,1,3,W2
9,2001,28,148,142,0,2,W2
9,2001,28,129,131,2,1,W1
9,2001,27,135,129,0,0,D
9,2001,27,141,148,0,1,W2
11,2001,28,173,174,0,1,W2
11,2001,28,187,181,0,1,W2
11,2001,28,189,186,1,1,D
8,2001,25,114,125,0,2,W2
8,2001,25,127,115,2,2,D
8,2001,24,115,120,1,0,W1
8,2001,24,118,169,1,1,D
10,2001,25,163,165,1,2,W2
10,2001,25,152,162,2,1,W1
10,2001,25,153,160,0,1,W2
10,2001,25,166,191,4,2,W1
10,2001,25,164,192,2,2,D
10,2001,25,150,156,1,2,W2
10,2001,25,157,193,2,0,W1
10,2001,25,158,161,1,1,D
9,2001,28,145,147,2,2,D
9,2001,28,136,135,0,0,D
11,2001,28,179,175,0,2,W2
11,2001,28,172,178,1,1,D
11,2001,28,198,185,3,1,W1
11,2001,28,197,171,0,1,W2
11,2001,28,177,170,1,1,D
11,2001,28,183,176,5,1,W1
11,2001,28,199,184,3,1,W1
8,2001,25,120,167,2,1,W1
8,2001,25,124,128,1,0,W1
8,2001,25,119,113,0,3,W2
8,2001,25,112,116,0,0,D
8,2001,25,168,121,2,0,W1
8,2001,25,169,123,2,1,W1
1,2001,28,36,2,0,1,W2
1,2001,28,95,9,2,0,W1
1,2001,28,48,65,4,3,W1
1,2001,28,41,8,1,0,W1
1,2001,28,6,13,0,0,D
1,2001,28,5,7,1,0,W1
1,2001,28,10,27,2,0,W1
1,2001,28,14,17,0,1,W2
4,2001,31,12,26,3,1,W1
4,2001,31,29,11,1,0,W1
4,2001,31,30,18,1,2,W2
4,2001,31,59,22,0,0,D
4,2001,31,52,34,1,1,D
4,2001,31,100,33,1,0,W1
4,2001,31,58,25,1,1,D
4,2001,31,68,31,1,3,W2
4,2001,31,15,40,1,0,W1
4,2001,31,49,16,2,0,W1
9,2001,29,194,138,3,0,W1
9,2001,29,142,145,1,0,W1
9,2001,29,141,195,1,0,W1
9,2001,29,147,143,4,0,W1
9,2001,29,139,148,3,0,W1
9,2001,29,146,134,1,1,D
9,2001,29,135,144,2,0,W1
9,2001,29,132,136,1,0,W1
9,2001,29,131,196,3,2,W1
8,2001,25,111,118,0,3,W2
9,2001,29,137,129,1,1,D
11,2001,29,185,199,2,1,W1
11,2001,29,181,189,3,0,W1
11,2001,29,174,179,1,1,D
11,2001,29,186,183,2,1,W1
10,2001,26,160,152,2,2,D
8,2001,26,115,112,0,2,W2
8,2001,26,121,114,0,2,W2
8,2001,26,118,113,3,0,W1
11,2001,29,178,198,2,0,W1
11,2001,29,170,172,0,2,W2
11,2001,29,176,197,2,1,W1
11,2001,29,175,177,4,2,W1
11,2001,29,184,187,2,4,W2
11,2001,29,171,173,2,0,W1
10,2001,26,165,158,2,1,W1
10,2001,26,193,190,2,2,D
10,2001,26,156,163,0,0,D
10,2001,26,166,161,1,5,W2
10,2001,26,192,157,2,0,W1
10,2001,26,162,153,2,0,W1
10,2001,26,191,164,1,2,W2
10,2001,26,150,155,1,0,W1
8,2001,26,167,127,0,3,W2
8,2001,26,120,119,6,0,W1
8,2001,26,125,169,0,0,D
8,2001,26,123,111,2,0,W1
8,2001,26,128,168,1,1,D
8,2001,26,116,124,1,3,W2
8,2001,27,119,118,1,2,W2
1,2001,29,27,1,2,1,W1
1,2001,29,9,41,0,0,D
1,2001,29,13,48,1,0,W1
1,2001,29,65,36,0,0,D
1,2001,29,7,6,1,2,W2
1,2001,29,3,14,3,2,W1
1,2001,29,17,5,2,0,W1
1,2001,29,2,95,3,1,W1
4,2001,32,11,58,0,0,D
4,2001,32,18,12,1,1,D
4,2001,32,22,52,1,1,D
4,2001,32,16,30,2,1,W1
4,2001,32,33,68,0,0,D
4,2001,32,40,59,1,1,D
4,2001,32,25,100,2,1,W1
4,2001,32,31,29,1,0,W1
4,2001,32,26,49,2,2,D
4,2001,32,34,15,3,3,D
9,2001,30,148,144,2,2,D
9,2001,30,132,147,3,5,W2
9,2001,30,134,139,1,2,W2
9,2001,30,146,137,2,2,D
9,2001,30,195,145,1,3,W2
9,2001,30,131,141,4,0,W1
9,2001,30,136,196,2,1,W1
11,2001,30,183,181,1,1,D
11,2001,30,177,174,1,3,W2
10,2001,27,161,165,3,1,W1
8,2001,27,127,120,3,0,W1
8,2001,27,124,115,4,1,W1
8,2001,27,111,125,2,1,W1
8,2001,27,112,167,2,0,W1
8,2001,27,169,121,3,2,W1
8,2001,27,168,116,0,0,D
8,2001,27,113,123,0,0,D
1,2001,29,8,10,2,1,W1
9,2001,30,135,194,3,1,W1
9,2001,30,138,142,1,2,W2
11,2001,30,170,178,1,0,W1
11,2001,30,197,186,1,1,D
11,2001,30,172,175,0,0,D
11,2001,30,179,171,2,1,W1
11,2001,30,199,198,2,3,W2
11,2001,30,189,184,2,2,D
11,2001,30,187,185,3,2,W1
11,2001,30,173,176,0,2,W2
10,2001,27,152,150,1,0,W1
10,2001,27,190,191,1,1,D
10,2001,27,164,166,1,1,D
10,2001,27,156,162,1,1,D
10,2001,27,163,192,1,1,D
10,2001,27,158,160,1,2,W2
10,2001,27,153,193,2,1,W1
10,2001,27,157,155,2,1,W1
1,2001,20,10,14,2,2,D
1,2001,19,14,9,0,0,D
1,2001,20,9,17,2,0,W1
1,2001,21,3,8,0,1,W2
1,2001,23,17,95,1,0,W1
4,2001,22,16,40,3,0,W1
4,2001,22,100,29,1,1,D
4,2001,22,12,59,1,1,D
4,2001,22,49,52,0,1,W2
4,2001,22,26,11,3,0,W1
4,2001,22,30,34,1,0,W1
4,2001,21,34,16,1,1,D
4,2001,20,12,68,1,0,W1
4,2001,23,12,100,0,2,W2
4,2001,26,11,22,1,1,D
4,2001,26,25,15,2,1,W1
4,2001,21,52,30,1,0,W1
1,2001,30,48,2,0,1,W2
1,2001,30,36,9,3,0,W1
1,2001,30,95,8,2,0,W1
1,2001,30,17,3,2,3,W2
1,2001,30,6,27,3,1,W1
1,2001,30,5,65,2,0,W1
1,2001,30,14,13,2,0,W1
1,2001,30,41,10,1,1,D
4,2001,33,18,16,1,3,W2
4,2001,33,58,26,2,0,W1
